050	100	245	502	650	856	904
RC466.8	Stewart, Rochelle A. author	The General Appearance Concerns Scale : Development of a Model-Based Transdiagnostic Measure Using Item-Response Theory / by Rochelle A. Stewart	M.S. Florida State University 2022.	Clinical psychology	https://purl.lib.fsu.edu/diginole/Stewart_fsu_0071N_17622	0
ML3797	Strothers, Sarah Renata author	Localizing the Global : The Shakuhachi's Place in "American" Culture / by Sarah Renata Strothers	Ph.D. Florida State University 2022.	Music	https://purl.lib.fsu.edu/diginole/Strothers_fsu_0071E_17536	0
QA276.A2	Sui, Xin author	Biomedical Entity Relation Extraction from Text and Triangulation-Based Iterative Closest Points Algorithm for Global Protein Surface Comparison / by Xin Sui	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/Sui_fsu_0071E_17533	4
LB2341	Thomas, Joshlyn D. author	Lord, Why Did You Make Me a Black Woman? : Examining the Intersection of Race and Gender for Black Women Senior-Level Leaders at Historically Black Colleges and Universities and Historically White Institutions / by Joshlyn D. Thomas	Ph.D. Florida State University 2022.	Education, Higher	https://purl.lib.fsu.edu/diginole/Thomas_fsu_0071E_17584	0
QH324.2	Townsend, S. Alexander (Stephen Alexander), author	Aggregated Pulse Analysis : A New Framework for Shape-Driven Analysis of Bioacoustic Signals in the Time Domain / by S. Alexander Townsend	Ph.D. Florida State University 2022.	Bioinformatics	https://purl.lib.fsu.edu/diginole/Townsend_fsu_0071E_17601	0
BF	Turner, Jordan A. author	Using a New Implicit Measure of Automatic Romantic Partner Preferences to Predict Romantic Interest in Speed-Dating Partners and Satisfaction with Subsequent Relationships / by Jordan A. Turner	Ph.D. Florida State University 2022.	Psychology	https://purl.lib.fsu.edu/diginole/Turner_fsu_0071E_17556	0
QD31.3	VanOrman, Zachary (Zachary Andrew), author	Dimensionality Tuning of Triplet Sensitizers for Triplet-Triplet Annihilation-Based Upconversion / by Zachary Vanorman	Ph.D. Florida State University 2022.	Chemistry	https://purl.lib.fsu.edu/diginole/VanOrman_fsu_0071E_17444	4
LB2326.3	Vaughn, Lori D. (Lori Danielle), author	Exploring the Relationship between Student Engagement and Early Career Earnings in a Public University / by Lori D. Vaughn	Ph.D. Florida State University 2022.	Education, Higher	https://purl.lib.fsu.edu/diginole/Vaughn_fsu_0071E_17328	0
E178	Vos, Justin R. author	Sustaining Ethnicity, Expanding the Community, and Engaging Evangelicalism : Dutch-Americans in the Christian Reformed Church in North America, 1945-1995 / by Justin R. Vos	Ph.D. Florida State University 2022.	Religions	https://purl.lib.fsu.edu/diginole/Vos_fsu_0071E_17542	0
Z665	Wang, Fang author	Self-Archiving Adoption in Legal Scholarly Communication : Are We There yet? / by Fang Wang	Ph.D. Florida State University 2022.	Information science	https://purl.lib.fsu.edu/diginole/Wang_fsu_0071E_17515	0
GC	Wang, Yang author	On the Dynamics of the Ross Gyre : Relative Importance of Wind, Buoyancy, Eddies, and Antarctic Circumpolar Current / by Yang Wang	Ph.D. Florida State University 2022.	Oceanography	https://purl.lib.fsu.edu/diginole/Wang_fsu_0071E_17561	0
TJ	Wang, Tso-Kang author	Model Predictive Control of Morphing Wings Using Embedded Geometrical Mapping Technique / by Tso-Kang Wang	Ph.D. Florida State University 2022.	Mechanical engineering	https://purl.lib.fsu.edu/diginole/Wang_fsu_0071E_17590	0
QH307.2	Warnock, Jennifer Lynne author	Regulation of Proteasome Function and Quality Control by Short, Flexible Motifs in the ATPase Motor / by Jennifer Lynne Warnock	Ph.D. Florida State University 2022.	Biology	https://purl.lib.fsu.edu/diginole/Warnock_fsu_0071E_17531	0
LB1139.2	Warren, Amy Walker author	The Relationship between Justice-Involved Adolescent Mothers' Adverse Childhood Experiences and Their Children's Social and Emotional Development / by Amy Walker Warren	Ph.D. Florida State University 2022.	Early childhood education	https://purl.lib.fsu.edu/diginole/Warren_fsu_0071E_17376	0
QA276.A2	Wu, Hongyu author	Bayesian Variable Selection for Non-Gaussian Data Using Global-Local Shrinkage Priors and the Multivaraite Logit-Beta Distribution / by Hongyu Wu	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/Wu_fsu_0071E_17528	0
QC869	Wulandari, Elok Suci author	Characteristics of Low-Level Wind Shear and Wind Profiler Based Alerting in Bali, Indonesia / by Elok Suci Wulandari	M.S. Florida State University 2022.	Meteorology	https://purl.lib.fsu.edu/diginole/wulandari_fsu_0071N_17613	0
MT40	Xu, Xuesi author	A Heavenly Steed, Soaring across the Skies : Music for Orchestra / by Xuesi Xu	D.M. Florida State University 2022.	Composition (Music)	https://purl.lib.fsu.edu/diginole/Xu_fsu_0071E_17565	0
ML3920	Yoshinaka, Daniel H. (Daniel Haruo), author	Music Therapy Students' Experiences with Their Disliked Music and Their Thoughts about Using Their Disliked Music in Music Therapy / by Daniel H. Yoshinaka	M.M. Florida State University 2022.	Music therapy	https://purl.lib.fsu.edu/diginole/Yoshinaka_fsu_0071N_17630	0
RC321	Yu, Xiaoyan author	FMRP Mechanism of Circuit Development and Dynamics in the Auditory Brainstem / by Xiaoyan Yu	Ph.D. Florida State University 2022.	Neurosciences	https://purl.lib.fsu.edu/diginole/Yu_fsu_0071E_17537	0
QA276.A2	Yu, Zhiyuan author	Alternative Tests and Measures for between-Study Heterogeneity and Time-Lag Bias in Meta-Analysis / by Zhiyuan Yu	Ph.D. Florida State University 2022.	Statistics	https://purl.lib.fsu.edu/diginole/Yu_fsu_0071E_17596	0
TK145	Zang, Huanyu author	Facial Emotion Recognition Using Asymmetric Pyramidal Networks with Gradient Centralization and Learnable Preprocessors / by Huanyu Zang	Ph.D. Florida State University 2022.	Electrical engineering	https://purl.lib.fsu.edu/diginole/Zang_fsu_0071E_17555	0
RC321	Zhang, Jiajing author	A Neural Pathway Underlying 14-3-3 Dysfunction-Induced Psychomotor Behavior / by Jiajing Zhang	Ph.D. Florida State University 2022.	Neurosciences	https://purl.lib.fsu.edu/diginole/Zhang_fsu_0071E_17346	0
QH323.5	Zhao, Yuxi author	Extraction of Association Structure by Latent Variables / by Yuxi Zhao	Ph.D. Florida State University 2022.	Biometry	https://purl.lib.fsu.edu/diginole/Zhao_fsu_0071E_17519	4
ML3920	Ziegler, Cassandra Paige author	Music Therapy in K-12 Schools : A Descriptive Analysis of Music Therapists' Involvement in the IEP Process and Collaboration with Other Professionals / by Cassandra Paige Ziegler	M.M. Florida State University 2022.	Music therapy	https://purl.lib.fsu.edu/diginole/Ziegler_fsu_0071N_17626	0
QA76.27	Zilonka, Joseph author	A Study on Loop Unrolling at the Assembly Code Level / by Joseph Zilonka	M.S. Florida State University 2022.	Computer science	https://purl.lib.fsu.edu/diginole/Zilonka_fsu_0071N_17474	0
LB2805	Aiken, Jason author	College Bound Type Programs and Post-Secondary Enrollment for Broward County Public Schools Students from Economically Challenged Communities / by Jason Aiken	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Aiken_fsu_0071E_17887	0
LB2805	Alvarado Campagnola, Claudia Angelina author	Trauma Informed Care in Florida Child Care Centers / by Claudia Angelina Alvarado Campagnola	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/AlvaradoCampagnola_fsu_0071E_17689	0
QA	Anderson, Austin (Austin Neil), author	Asymptotics of Certain Short-Range Interactions on Rectifiable Sets and Beyond / by Austin Anderson	Ph.D. Florida State University 2023.	Mathematics	https://purl.lib.fsu.edu/diginole/Anderson_fsu_0071E_17914	0
QD31.3	Arabzadeh Nosratabad, Neda author	Monomer-and Polymer-Based N-Heterocyclic Carbene Coating of Transition Metal Core Nanocolloids / by Neda Arabzadeh Nosratabad	Ph.D. Florida State University 2023.	Chemistry	https://purl.lib.fsu.edu/diginole/ArabzadehNosratabad_fsu_0071E_17837	0
MT	Archer, Stephanie author	Teacher Perceptions of Beginner-Level Piano Technique and Injury Prevention / by Stephanie Archer	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Archer_fsu_0071E_17813	0
LB1028.38	Arslan, Ömer author	Student Perceptions of and Preferences for Online Instructor Course Introductions / by Ömer Arslan	Ph.D. Florida State University 2023.	Instructional systems	https://purl.lib.fsu.edu/diginole/Arslan_fsu_0071E_17823	0
LB2341	Baeza Dager, Yahemn author	Data-Driven Decision-Making Practices : An Exploratory Case Study of the Division of Student Affairs at South County College / by Yahemn Baeza Dager	Ed.D. Florida State University 2023.	Education, Higher	https://purl.lib.fsu.edu/diginole/BaezaDager_fsu_0071E_17800	0
M	Baird, Christopher Anthony author	The Application of Venezuelan Maracas in Western Art and Contemporary Music / by Christopher Anthony Baird	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Baird_fsu_0071E_17884	0
M	Ball, Justin Heath author	A Comprehensive Approach to Professional Audition Recordings / by Justin Heath Ball	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Ball_fsu_0071E_17882	0
G	Bandzuh, John T. IV, author	Situated Knowledges in Different World Regions : Reflecting on Mosquito Control and Malaria Prevention Knowledge and Curricular Approaches to Bring Diverse Global Knowledges into World Regional Geography / by John T. Bandzuh, IV	Ph.D. Florida State University 2023.	Geography	https://purl.lib.fsu.edu/diginole/Bandzuh_fsu_0071E_17690	0
M	Banks, Brandon W. (Brandon Wade), author	Uncovering Word Painting and Motivic Structures within Paul Hindemith's Das Marienleben / by Brandon W. Banks	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Banks_fsu_0071E_17897	0
ML3797	Barfield, Sarah Katharine author	The Lyre as a Sonic Icon in the Italian Renaissance / by Sarah Katharine Barfield	M.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Barfield_fsu_0071N_17951	0
LB2805	Bauer, Mark B. author	The Effect of Flashcards on the Factual Knowledge and Conceptual Understanding of Student Athletes / by Mark B. Bauer	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Bauer_fsu_0071E_17806	0
MT	Beach, Christopher (Christopher Michael), author	Exploring Therapeutic Techniques and Their Importance among Music Therapists Working with Survivors of Trauma : A Mixed Methods Study / by Christopher Beach	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Beach_fsu_0071E_17845	0
ML3920	Beard, Kaitlyn M. author	Artists in Residence : Music Therapy Students in Intergenerational Relationships with Older Adults Residing in an Assisted Living Facility / by Kaitlyn M. Beard	M.M. Florida State University 2023.	Music therapy	https://purl.lib.fsu.edu/diginole/Beard_fsu_0071N_17990	0
QC869	Beasley, Parker Alexander author	Heatwaves in Florida and Their Future / by Parker Alexander Beasley	M.S. Florida State University 2023.	Meteorology	https://purl.lib.fsu.edu/diginole/Beasley_fsu_0071N_17763	0
LB14.7	Beauford, Shané Nicole author	Preservice Teachers' Perceptions and Readiness Entering Culturally and Linguistically Diverse Classrooms / by Shané Nicole Beauford	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Beauford_fsu_0071E_17933	0
M	Beggs, Raley author	David Hewitt : The South African Guitarist and His Compositions / by Raley Beggs	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Beggs_fsu_0071E_17697	0
QC776	Benetti, Caleb Benjamin author	Nuclear Structure of High Spin States / by Caleb Benjamin Benetti	Ph.D. Florida State University 2023.	Nuclear physics	https://purl.lib.fsu.edu/diginole/Benetti_fsu_0071E_17879	0
LC5201	Bickett, Kelsey Hayes author	Access, Inclusion, and Age : Supporting Adult Learners in a Federal Stem Internship / by Kelsey Hayes Bickett	Ed.D. Florida State University 2023.	Adult education	https://purl.lib.fsu.edu/diginole/Bickett_fsu_0071E_17830	0
CC165	Bobitt, Haley (Haley K.), author	Amulets and Adornments : The Value of Finger Rings at Mission Sites in La Florida / by Haley Bobitt	M.S. Florida State University 2023.	Archaeology	https://purl.lib.fsu.edu/diginole/Bobitt_fsu_0071N_17776	0
ML3920	Bocharski, Kelsey author	Music and Emotion Identification : Categorization of YouTube Videos and Possible Uses for Music Therapy / by Kelsey Bocharski	M.M. Florida State University 2023.	Music therapy	https://purl.lib.fsu.edu/diginole/Bocharski_fsu_0071N_17989	0
LB14.7	Bookman, Samantha Allese author	Finding Bliss : The Development and Implementation of a Culturally-Based Mindfulness Intervention within an Urban Title I Elementary School Context / by Samantha Allese Bookman	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Bookman_fsu_0071E_17661	0
QA	Bose, Shreya author	Risk Aversion in Kyle-Back Models / by Shreya Bose	Ph.D. Florida State University 2023.	Mathematics	https://purl.lib.fsu.edu/diginole/Bose_fsu_0071E_17783	0
MT40	Brown, Kyle W. author	Symphonic Poems for Wind Ensemble / by Kyle W. Brown	D.M. Florida State University 2023.	Composition (Music)	https://purl.lib.fsu.edu/diginole/Brown_fsu_0071E_17907	0
LB1051	Cacho, Frances Catherine author	Experiences of Perfectionistic Collegiate Classical Musicians / by Frances Catherine Cacho	Ph.D. Florida State University 2023.	Educational psychology	https://purl.lib.fsu.edu/diginole/Cacho_fsu_0071E_17868	0
M	Calderon, Matthew Mejorada author	Program and Narrative in András Hamary's Piano Music : Analyses of Jelek (1998) and Der Kleine Prinz (2016) / by Matthew Mejorada Calderon	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Calderon_fsu_0071E_17938	0
LB14.7	Canny, Megan N. author	Through the Bars and Behind a Desk : The Effects of Household Member Incarceration on Students during the School Day / by Megan N. Canny	Ed.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Canny_fsu_0071E_17699	0
LB2805	Carrier, Jaime Anne author	Understanding Beginning Elementary School Teachers' Perceptions and Experiences of the Hawai'I Teacher Induction Program in the Laulima Complex / by Jaime Anne Carrier	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Carrier_fsu_0071E_17785	0
LB2805	Castro, Enma author	Teachers' Understandings of L2 Acquisition, Strategies to Teach English Language Learners, and the Challenges They Face When Teaching These Students : An Exploratory Case Study / by Enma Castro	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Castro_fsu_0071E_17721	0
QA	Chandramouli, Sathyanarayanan author	Nonlinear Wave Propagation in Non-Hermitian Media : Theory and Computation / by Sathyanarayanan Chandramouli	Ph.D. Florida State University 2023.	Mathematics	https://purl.lib.fsu.edu/diginole/Chandramouli_fsu_0071E_17732	0
BF	Chen, Shenghao author	Is Conceptual Knowledge of Suicide Necessary for Perceiving Suicidality? / by Shenghao Chen	M.S. Florida State University 2022.	Psychology	https://purl.lib.fsu.edu/diginole/Chen_fsu_0071N_17638	0
QC173.45	Chetri, Santosh author	Methodology for the Characterization of Surface Treated High Purity Niobium / by Santosh Chetri	Ph.D. Florida State University 2023.	Condensed matter	https://purl.lib.fsu.edu/diginole/Chetri_fsu_0071E_17604	0
M	Chiu, Patrick Pak Shing author	Choral Director as Stage Director : Creating and Implementing a Staging Concept for Bach's St. John Passion / by Patrick Pak Shing Chiu	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Chiu_fsu_0071E_17916	0
QA276.A2	Choi, Seunghee author	Extraction and Analysis of 2D and 3D Data from Images and of Phylogenetic Tree Data from RNA and DNA Sequences and Consistency of Spherical Depth on Object Spaces / by Seunghee Choi	Ph.D. Florida State University 2023.	Statistics	https://purl.lib.fsu.edu/diginole/Choi_fsu_0071E_17924	0
QA76.27	Chowdhury, Fahim Tahmid author	Characterization and Optimization of the I/O Software Stack in Complex Applications and Workflows / by Fahim Tahmid Chowdhury	Ph.D. Florida State University 2023.	Computer science	https://purl.lib.fsu.edu/diginole/Chowdhury_fsu_0071E_17832	0
B	Christman, Andrew Paul author	Reasons, Causes, and Self-Determination / by Andrew Paul Christman	Ph.D. Florida State University 2023.	Philosophy	https://purl.lib.fsu.edu/diginole/Christman_fsu_0071E_17691	0
LB2805	Chulak, Jamy L. (Jamy Lee), author	Sense of Belonging : An Exploration of the Respiratory Therapy Clinical Practice Rotation / by Jamy L. Chulak	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Chulak_fsu_0071E_17807	0
M	Chung, Mideum author	A Study of Two Piano Works by Claude Debussy and Korean Folk Song Piano Arrangements by Female Korean Composers / by Mideum Chung	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Chung_fsu_0071E_17858	0
MT	Clark, Collin author	Effective Marching Band Teaching Characteristics / by Collin Clark	M.M.E. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Clark_fsu_0071N_17953	0
QC869	Clear, Victoria R. (Victoria Renee), author	Structural and Environmental Characteristics of Non-Tropical Marine Miniature Supercells / by Victoria R. Clear	M.S. Florida State University 2023.	Meteorology	https://purl.lib.fsu.edu/diginole/Clear_fsu_0071N_17838	0
LB1028.3	Clifford, Sean (Sean Patrick), author	The Impact of Trainer Self-Efficacy and Technology Adoption on Learning Performance / by Sean Clifford	Ed.D. Florida State University 2023.	Educational technology	https://purl.lib.fsu.edu/diginole/Clifford_fsu_0071E_17866	0
HV1	Collins, Christopher James author	Engaging in Lethal Means Safety (ELMS) : An Evaluation of a Suicide Prevention Means Safety Training Program for Mental Health First Responders / by Christopher James Collins	Ph.D. Florida State University 2023.	Social service	https://purl.lib.fsu.edu/diginole/Collins_fsu_0071E_17765	0
QA	Davenport, Angelica Alexis author	Mathematical Models of Triple-Negative Breast Cancer and HIV : Methods to Inform Treatment Regimens in Preclinical and Clinical Settings / by Angelica Alexis Davenport	Ph.D. Florida State University 2023.	Applied mathematics	https://purl.lib.fsu.edu/diginole/Davenport_fsu_0071E_17751	0
LB2805	Demetropoulos, Amber N. author	Exploring Teachers' Use of Computer Devices and Information and Communication Technologies in the Classroom / by Amber N. Demetropoulos	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Demetropoulos_fsu_0071E_17729	0
QA276.A2	Deng, Kai author	Topics on Mixture Models and Discriminant Analysis / by Kai Deng	Ph.D. Florida State University 2023.	Statistics	https://purl.lib.fsu.edu/diginole/Deng_fsu_0071E_17852	0
LB2326.3	Devies, Brittany author	Unapologetically Woman : Undergraduate Women's Leadership Capacity and Efficacy Development / by Brittany Devies	Ph.D. Florida State University 2023.	Education, Higher	https://purl.lib.fsu.edu/diginole/Devies_fsu_0071E_17801	0
TL545	Dodge, Chelsea author	A Study of a Dielectric Elastomer Acoustic Liner / by Chelsea Dodge	Ph.D. Florida State University 2023.	Acoustics	https://purl.lib.fsu.edu/diginole/Dodge_fsu_0071E_17870	0
LB2805	Donahue, Deborah M. (Deborah Marie), author	Teacher Experiences during Covid, Their Perceptions of Morale, and Influential School Support / by Deborah M. Donahue	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Donahue_fsu_0071E_17707	0
M	Donnell, Samantha Jamie author	The Flute Methodology of Alberto Almarza / by Samantha Jamie Donnell	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Donnell_fsu_0071E_17829	0
RT	Dormeus, Carla I. (Carla Isabel), author	Impact of a Simulation-Based Skills Program on Nursing Students' Proficiency, Confidence, Enjoyment, and Anxiety / by Carla I. Dormeus	Ed.D. Florida State University 2023.	Nursing	https://purl.lib.fsu.edu/diginole/Dormeus_fsu_0071E_17654	0
MT	Doshier, Nickolas Michael author	The Effects of Staccato and Legato Conducting Gestures on Perceptions of Note Duration / by Nickolas Michael Doshier	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Doshier_fsu_0071E_17798	0
LB2326.3	Driscoll, Lori L. author	Quality Matters Implementation in Florida Colleges : Using the Behavior Engineering Model to Explore Effective Environmental Supports / by Lori L. Driscoll	Ed.D. Florida State University 2023.	Education, Higher	https://purl.lib.fsu.edu/diginole/Driscoll_fsu_0071E_17724	0
MT	Dubbert, Andrew C. (Andrew Christopher), author	The Effects of Musical Entrainment on Performance Quality and Socialization / by Andrew C. Dubbert	M.M.E. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Dubbert_fsu_0071N_17964	0
QH359	Dye, Mysia (Mysia Lynn), author	Investigating Processes Speciation at Multiple Scales in Chorus Frogs (Pseudacris) / by Mysia Dye	Ph.D. Florida State University 2023.	Evolution (Biology)	https://purl.lib.fsu.edu/diginole/Dye_fsu_0071E_17849	0
LB14.7	Edwards, O'Juan (O'Juan Durante), author	The Experiences of Black Chief Diversity Officers at Predominantly White Institutions during the Anti-Critical Race Theory Movement / by O'Juan Edwards	Ph.D. Florida State University 2023.	Education	https://purl.lib.fsu.edu/diginole/Edwards_fsu_0071E_17915	0
LB1051	Erdem, Elif author	An Investigation of the Relationship between Perfectionism, Burnout and Psychology of Rest in Collegiate Student-Athletes / by Elif Erdem	M.S. Florida State University 2023.	Educational psychology	https://purl.lib.fsu.edu/diginole/Erdem_fsu_0071N_17723	0
ML3920	Evans, Daniel T. author	Percussion in Music Therapy : Techniques and Clinical Applications / by Daniel T. Evans	Ph.D. Florida State University 2023.	Music therapy	https://purl.lib.fsu.edu/diginole/Evans_fsu_0071E_17775	0
MT	Evans, Kelly Brode author	A Silent Foundation : Women in the Elementary Music Education Specialty in Higher Education / by Kelly Brode Evans	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Evans_fsu_0071E_17809	0
LB2805	Fleming, Margareth author	The Experiences of Brevard Public Schools Secondary Career and Technology Education Teachers Participating in Work-Based Learning Programs / by Margareth Fleming	Ed.D. Florida State University 2023.	Educational leadership	https://purl.lib.fsu.edu/diginole/Fleming_fsu_0071E_17875	0
M	Frade Machado, Susana author	The Legacy of Isaac Nicola : Método de Guitarra / by Susana Frade Machado	D.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/FradeMachado_fsu_0071E_17876	0
TD215	Fried, Jesse (Jesse Shoshkes), author	Racialized Politics of Drinking Water Chemistry : The Case of Newark's Lead Crisis / by Jesse Fried	M.S. Florida State University 2023.	Water-supply	https://purl.lib.fsu.edu/diginole/Fried_fsu_0071N_17955	0
HC79.E5	Frye, Thomas J. (Thomas James), author	Externalities in the Commons and the Anti-Commons / by Thomas J. Frye	Ph.D. Florida State University 2023.	Environmental economics	https://purl.lib.fsu.edu/diginole/Frye_fsu_0071E_17769	0
LC3950	Fundelius, Erika author	15 Years Later : Familiarity with Self-Determination and the Instructional Practices Used in Supporting Development of Self-Determination in Students by Teachers of Students with Visual Impairment / by Erika Fundelius	Ph.D. Florida State University 2023.	Special education	https://purl.lib.fsu.edu/diginole/Fundelius_fsu_0071E_17657	0
TA357	Gannon, Ashley author	Multicomponent and Semipermeable Membranes under Strong Confinement / by Ashley Gannon	Ph.D. Florida State University 2023.	Fluid mechanics	https://purl.lib.fsu.edu/diginole/Gannon_fsu_0071E_17893	0
N85	Gerardi, Debbie K. author	A Critical Look at a Community Art Education Program : Is Inclusion Just a Myth? / by Debbie K. Gerardi	Ed.D. Florida State University 2023.	Art	https://purl.lib.fsu.edu/diginole/Gerardi_fsu_0071E_17803	0
PN2037	Gooptu, Ahon Kumar author	Perform to Belong New Affective in-Betweens for Transnational Minorities / by Ahon Kumar Gooptu	M.A. Florida State University 2023.	Theater	https://purl.lib.fsu.edu/diginole/Gooptu_fsu_0071N_17978	0
MT40	Grice, Jacob (Jacob Elias), author	String Quartet No. 2 "Geometric Roses" / by Jacob Grice	M.M. Florida State University 2023.	Composition (Music)	https://purl.lib.fsu.edu/diginole/Grice_fsu_0071N_17991	0
QA76.27	Guediri, Shaima author	Development of the Multisense System / by Shaima Guediri	M.S. Florida State University 2023.	Computer science	https://purl.lib.fsu.edu/diginole/Guediri_fsu_0071N_17961	0
QA276.A2	Guo, Qi author	Differentially Private Methods for Compositional Data / by Qi Guo	Ph.D. Florida State University 2023.	Statistics	https://purl.lib.fsu.edu/diginole/Guo_fsu_0071E_17831	0
PS	Hadlock, Amanda author	Trailer Treasure : Short Fiction / by Amanda Hadlock	M.F.A. Florida State University 2023.	Creative writing	https://purl.lib.fsu.edu/diginole/Hadlock_fsu_0071N_17778	0
M	Haines, Nathan Douglas author	Conducting with Multimedia in Live Performance : A Framework of Techniques and Technologies / by Nathan Douglas Haines	Ph.D. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Haines_fsu_0071E_17872	0
LB1705	Hines, Mia (Mia Ruth), author	When They Hear Us : The Experiences of Black and Latino/a Pre-Service Teachers / by Mia Hines	Ed.D. Florida State University 2023.	Teachers	https://purl.lib.fsu.edu/diginole/Hines_fsu_0071E_17804	0
MT40	Howell, Matthew Fraser author	Chamber Symphony No. 1 "Of Love and Fear" / by Matthew Fraser Howell	M.M. Florida State University 2023.	Composition (Music)	https://purl.lib.fsu.edu/diginole/Howell_fsu_0071N_17983	0
LB1139.2	Huh, Insook author	Preschool Teachers' Turnover Intention : Exploring Personal and Organizational Factors and the Mediating Role of Job Satisfaction from Licensed Child Care Centers / by Insook Huh	Ph.D. Florida State University 2023.	Early childhood education	https://purl.lib.fsu.edu/diginole/Huh_fsu_0071E_17815	0
LB1051	Hunt, Holly R. (Holly Radford), author	Maximizing Their Educational Opportunities for Advanced Degrees : A Grounded Theory Analysis of Service Member Pathways / by Holly R. Hunt	Ph.D. Florida State University 2023.	Educational psychology	https://purl.lib.fsu.edu/diginole/Hunt_fsu_0071E_17878	0
M	Ingram, Anita Danielle author	Tiktok and the Sanctuary : A Study of How Gospel Music on Tiktok Evokes Cultural Memory of the Black Church / by Anita Danielle Ingram	M.M. Florida State University 2023.	Music	https://purl.lib.fsu.edu/diginole/Ingram_fsu_0071N_17963	0
LB2326.3	Ivey, Abbey E. author	The Role of State Systems in Catalyzing Guided Pathways Reform / by Abbey E. Ivey	Ed.D. Florida State University 2023.	Education, Higher	https://purl.lib.fsu.edu/diginole/Ivey_fsu_0071E_17826	0
QA76.27	Johnny Nan Sman, Abanoub Maher author	Lessons from the Human Mind : Enhancing Resilience in Deep Learning Models / by Abanoub Maher Johnny Nan Sman	M.S. Florida State University 2023.	Computer science	https://purl.lib.fsu.edu/diginole/JohnnyNanSman_fsu_0071N_17974	0
HM786	Johnston, Robin C. author	Characteristics of High-Performing Volunteer Nonprofit Board Members / by Robin C. Johnston	Ph.D. Florida State University 2023.	Organizational sociology	https://purl.lib.fsu.edu/diginole/Johnston_fsu_0071E_17818	0
PN1584	Joyner, Crisha M. (Crisha Michelle), author	Flute and Multimedia : Enhancing the Audience Experience / by Crisha M. Joyner	D.M. Florida State University 2023.	Performing arts	https://purl.lib.fsu.edu/diginole/Joyner_fsu_0071E_17940	0
LB1051	Jum'ah, Laith author	An Exploratory Study of the Role of Epistemic Beliefs and Epistemic Cognition in Self-Regulation Processes / by Laith Jum'ah	Ph.D. Florida State University 2023.	Educational psychology	https://purl.lib.fsu.edu/diginole/Jumah_fsu_0071E_17929	0
LB2326.3	Kepple, Cassandra R. author	From College to Career : Connecting Student Participation in Work-Integrated Learning with Employment Outcomes / by Cassandra R. Kepple	Ph.D. Florida State University 2023.	Education, Higher	https://purl.lib.fsu.edu/diginole/Kepple_fsu_0071E_17909	0
G500	Kerins, Maeghan M. author	Depiction of Imprisoned Women in Russian Literature / by Maeghan M. Kerins	M.A. Florida State University 2023.	Slavic literature	https://purl.lib.fsu.edu/diginole/Kerins_fsu_0071N_18002	0
ML3920	Kershner, Allison L. author	Music Therapy Salaries from 2012-2022 : A Comparative and Descriptive Study / by Allison L. Kershner	M.M. Florida State University 2023.	Music therapy	https://purl.lib.fsu.edu/diginole/Kershner_fsu_0071N_17992	0
QH359	Kettelkamp, Sarah Marie author	The Genetics of Female Resistance to Male-Induced Harm in Drosophila Melanogaster / by Sarah Marie Kettelkamp	Ph.D. Florida State University 2022.	Evolution (Biology)	https://purl.lib.fsu.edu/diginole/Kettelkamp_fsu_0071E_17653	0
